	0
Agnes Verbiest	83.05717893217921
Kees Snoek	84.14051226551256
Eep Francken	2.0
A.G.M. van Melsen	121.6801587301588
Kees Winkler	87.15396825396859
Daan Boens	126.34642857142829
Gerard Verhoeven	2.0
S. Dresden	138.31785714285692
H.J. Prakke	125.88015873015871
Jan Bruna	121.177380952381
C. Buddingh'	103.43650793650828
Jacob Israël de Haan	132.81309523809497
Herman Sabbe	87.15396825396859
Multatuli	264.36666666666673
Louis Paul Boon	150.20119047619073
P.J.J. Diermanse	126.34642857142829
Albert Kuyle	146.8107142857143
Antonio Fogazzaro	100.7658730158732
Hugo Raes	87.15396825396859
A.M. Duinhoven	116.04603174603206
Rudy Kousbroek	85.47384559884587
Kees Singeling	94.02341269841297
C.J. de Vogel	122.34682539682545
Chris de Graaff	132.88690476190442
Aart van der Leeuw	146.8702380952383
Joannes Reddingius	130.39523809523777
Anne Duden	74.85598845598838
Dirk van Bastelaere	87.95396825396857
L. Strengholt	120.26269841269875
Hans van den Bergh	2.0
H. Schultink	126.6158730158731
Peter Brook	113.66865079365114
F. de Tollenaere	150.92976190476233
Walter F. Smet	126.06547619047636
Wouter Paap	158.33452380952386
J. van Doorne	88.70555555555602
Jan Romein	147.49404761904765
Alfred Kossmann	126.34642857142829
Joh. Dyserinck	0.0
L.J. Rogier	126.34642857142829
Bert Vanheste	83.99765512265543
M. Siesling	0.0
E.K. Grootes	122.23650793650826
Ton Naaijkens	0.0
W.L. Penning	130.39523809523777
G.G. Kloeke	142.92976190476196
Henricus Anastasius Viotta	0.0
Rogi Wieg	2.0
A.A.M. Stols	182.64285714285722
Wilfried Adams	87.15396825396859
Giovanni Papini	1.0
L. Koelmans	0.0
M.K. van Dort-Slijper	3.0
F.P. Huygens	0.0
Samuel Adrianus Naber	2.0
Henri Bruning	145.47738095238094
Arie de Froe	108.70198412698451
Jan Vanriet	87.15396825396859
W. Talloen	110.93690476190483
Joost Niemöller	2.0
P.A. Hekstra	0.0
Karel Reijnders	0.0
Gerard Bruning	145.47738095238094
Tom van Deel	89.15396825396857
Willem de Clercq	138.5273809523808
Theo A.J.M. Janssen	85.47384559884587
F.L. Zwaan	126.19920634920642
W.J. Verdenius	121.6801587301588
W.W. Mijnhardt	89.22702020202044
Hendrik Hooyer	0.0
Cola Debrot	129.81309523809492
B. Hunningher	138.09642857142845
Breyten Breytenbach	2.0
P. Ellerbeek	0.0
J. Deschamps	139.0492063492062
Frits Kief	0.0
C.O. Jellema	88.15396825396859
H. Logeman	126.34642857142829
Michel Bartosik	87.15396825396859
Michiel van Kempen	84.14051226551256
Martin Hartkamp	2.0
P.J. Risseeuw	92.03888888888936
Gerlach Royen	139.8464285714285
Marie Metz-Koning	107.2583333333336
J. Leenen	129.94642857142827
K. Lekkerkerker	109.7658730158732
A.G.M. Vermeulen	0.0
Car Flanders	87.15396825396859
Adriaan Loosjes	97.44325396825421
Prosper Arents	126.34642857142829
M. van Stratum	0.0
W.F. Wertheim	121.44404761904762
S.G. de Vries	1.0
Karel Meeuwesse	132.02976190476164
H.A. Gomperts	120.72301587301605
Jacques Kruithof	89.15396825396857
Ingrid van de Wijer	0.0
Jan ten Brink	140.44523809523804
J.L. Horsten	126.34642857142829
W.F.G. Breekveldt	110.7126984126987
Jan H. Eekhout	140.7035714285713
Gerrit Achterberg	155.39404761904774
Stefan Hertmans	88.95396825396857
Odile Heynders	84.14051226551256
Arthur van Schendel	172.31666666666726
Mieke B. Smits-Veldt	103.54246031746058
Johann Wolfgang von Goethe	102.76666666666694
J.A. Hallez	130.91309523809494
Bert Schierbeek	136.77738095238072
Horatius	0.0
R.B. Kitaj	75.35598845598838
Rutger Kopland	94.54365079365111
A. Darquennes	147.04642857142855
André Demedts	148.53809523809545
H. Wagenvoort	121.6801587301588
J.J. Gielen	0.0
J.C. Schuller	0.0
Paul Celan	89.15396825396856
K.L. Poll	89.15396825396856
Piet Visser	2.0
Pieter Nieuwint	2.0
T.A. van Dijk	92.39249639249672
J. Keuning	121.6801587301588
A. Marja	126.34642857142829
Jan Campert	134.28730158730139
J. van Oudshoorn	129.8047619047616
Piet Meeuse	2.0
Edward B. Koster	107.2583333333336
J.W. Holsbergen	96.00317460317508
Hélène Swarth	143.16190476190482
Maartje Draak	145.42976190476213
Margo Scharten-Antink	107.2583333333336
A. Kluyver	128.34642857142825
Frank Baur	140.17976190476185
Erich Wichman	121.34404761904767
Leo Herberghs	1.0
Peter Schat	119.22301587301607
Jos Joosten	84.02940115440146
Cornelia Serrurier	121.1801587301588
Gerd Segers	87.15396825396859
H. Entjes	118.70039682539692
Herman Robbers	131.64523809523777
Anneke Brassinga	77.84567099567084
Frans Depeuter	87.15396825396859
P.J. Buijnsters	132.53968253968256
Max Brod	87.47936507936562
J.H.J. Willems	126.34642857142829
Sybold van Ravesteyn	138.9773809523807
Lambrecht Lambrechts	136.97142857142833
H. van Gorp	119.39603174603202
J.M. van der Horst	98.93095238095265
Wim Zonneveld	107.67579365079392
Ada Deprez	142.13253968253952
A. Agnes Sneller	85.64051226551256
José Boyens	87.15396825396859
J.H. Schouten	0.0
Paul Claes	92.67063492063522
Orlanda S.H. Lie	102.34246031746058
G. De Wolf	0.0
E.F. Kossmann	126.34642857142829
Hilda Ram	100.90595238095261
P.J.A. Franssen	2.0
G.J. Resink	87.15396825396859
H.J. Schimmel	130.35357142857112
August Vermeylen	148.71904761904787
Ben Peperkamp	84.14051226551256
J. Verdam	129.92976190476162
Theo van Baaren	0.0
Hans Vanacker	96.64761904761932
Hilda van Assche	138.0825396825395
Judith Herzberg	118.90198412698437
Jos. Burvenich	140.83214285714286
Johan de Meester	147.46904761904776
R.W. Zandvoort	126.34642857142829
K.H. de Raaf	126.34642857142829
Rinke Tolman	126.34642857142829
Patrick Conrad	87.15396825396859
Hanneke Eggels	2.0
A.A. Keersmaekers	121.99206349206341
Ferdinand Langen	121.1801587301588
J.F.J. van Tol	126.34642857142829
Marijke Spies	105.67579365079392
H.M. van Randwijk	110.53531746031781
Johan Daisne	161.25238095238095
Fernand Toussaint van Boelaere	140.77023809523803
H.A. Höweler	126.34642857142829
H. Bonger	126.34642857142829
Rob Rentenaar	2.0
P.J. Meertens	167.9511904761907
J. Bernlef	129.68253968253973
Krijn ter Braak	118.74920634920657
A. Dupont	108.82380952380977
Hans Renders	2.0
H.H.J. Maas	126.34642857142829
Aad van der Mijn	117.24920634920657
B. van den Berg	150.74404761904802
Karel Porteman	121.71706349206374
Abraham Kuyper	132.88690476190442
Armand van Assche	88.15396825396859
Peter J.A. Nissen	0.0
G.J. Geers	133.63690476190447
Just Havelaar	138.40952380952362
Mary G. Kemperink	0.0
Frans Claes	1.0
Ina Boudier-Bakker	131.64523809523777
W.J.C. van Hasselt	113.80873015873026
A.L. Constandse	153.1873015873012
G. Gilleman	0.0
Herman Heijermans	116.18809523809531
Fritz Francken	126.34642857142829
Eric de Kuyper	77.84567099567084
Paul Gillaerts	2.0
Tymen Trolsky	87.15396825396859
Leo van Puyvelde	126.34642857142829
Paul de Wispelaere	145.0678571428568
A.J.J. de Witte	129.63253968253957
Geert van Beek	87.15396825396859
Jan J. Zeldenthuis	108.59047619047638
Willy Spillebeen	98.06746031746064
Eduard Reeser	122.34682539682545
Stéphane Mallarmé	111.93095238095249
Frank Jansen	105.34246031746058
Leen Huet	77.84567099567084
Willem Kloos	173.6666666666672
Etus Alons-Bernhardt	0.0
N. van der Blom	2.0
A. Sturm	101.34246031746058
Pertinax	0.0
J.M.A. Biesheuvel	87.15396825396859
W. Roukens	126.34642857142829
C.F.A. van Dam	106.10158730158754
G.A. van Es	148.26309523809556
Nikolaas Gerard Pierson	0.0
François Pauwels	126.34642857142829
Christine D'haen	90.32063492063524
Henriette Roland Holst-van der Schalk	0.0
W.E. Hegman	118.81587301587304
Huub Oosterhuis	87.15396825396859
Léopold Levaux	0.0
Günter Grass	112.16865079365112
E. De Cooman	0.0
Willem Maas	120.34404761904767
Luuk Gruwez	88.95396825396857
Bart Besamusca	118.54325396825408
Aleid Truijens	2.0
Jan van der Vegt	95.54365079365111
Marc Reynebeau	87.15396825396859
Attila József	1.5
Amy van Marken	90.5591630591634
Willem Elsschot	156.66190476190474
A. Gruijs	107.4626984126987
D.M. Bakker	118.35039682539691
Marie Henriëtte Koorders-Boeke	2.0
Michel van der Plas	126.34642857142829
Ad. Sassen	112.40634920634942
Lieven Rens	134.53134920634906
L. Knappert	131.39642857142826
Jaap Das	86.87222222222267
Wilbert Bank	118.58253968253992
Willem Frederik Hermans	120.70198412698444
W.J. Hofdijk	99.98730158730187
Frederik van Eeden	196.7166666666669
Fernand Deschamps	104.27658730158737
Jef Notermans	140.17976190476185
Rob Nieuwenhuys	88.39368686868708
N.C.H. Wijngaards	1.0
Alfred de Musset	119.83809523809536
Edw. De Schaepdrijver	111.8702380952382
Jan Sebastian Rabie	121.1801587301588
Hans Anten	115.54603174603204
Rudolf van de Perre	92.32063492063524
Christel van Boheemen-Saaf	0.0
Roel Houwink	144.07738095238096
Jan L. Walch	109.25714285714305
Martin Leopold	0.0
R.A. Basart	87.15396825396859
J. A. Le Loux-Schuringa	0.0
Jacques Hamelink	89.45396825396855
S.J. Popma	85.37222222222267
B.H. Peteri	126.34642857142829
H.H. ter Balkt	90.15396825396856
E. Rijpma	126.34642857142829
Frans Bastiaanse	126.34642857142829
W. Waterschoot	144.7158730158729
W.H. Beuken	140.84642857142853
P.J. Verkruijsse	99.69523809523832
Arjen Miedema	86.70555555555602
Ernst Groenevelt	126.34642857142829
W. Drop	110.6170634920636
T. Haan	94.59087301587351
Hugues C. Pernath	87.15396825396859
Claude van de Berge	87.95396825396857
A. Feitsma	105.23174603174628
Harry Mulisch	161.96785714285724
G.J. de Haan	102.20912698412722
Piet Calis	0.0
Stefan George	154.736904761905
W.A.A.M. Merlijn	0.0
M.E. Kronenberg	126.84642857142829
J.A. Goris	105.3670634920636
I. De la Potterie	113.37023809523818
A.A. Weijnen	115.86706349206356
A.L. Sötemann	145.01587301587287
Constant Eeckels	100.7658730158732
J. Naarding	139.67976190476185
J.A. Rispens	126.34642857142829
A. Moerdijk	2.0
J.J. Salverda de Grave	126.84642857142829
Philip Vermoortel	2.0
Clarín	1.0
Daniël van Ryssel	87.15396825396859
D.E.W. Wolff	0.0
K.F. Proost	124.88015873015877
Dylan Thomas	101.90912698412743
Anne van Herreweghen	102.848412698413
H.L. Bezoen	126.34642857142829
J.B. Berns	104.84246031746058
George Meir	126.34642857142829
Louisa Duykers	140.8535714285714
Hugo Bousset	97.79365079365111
J.J.A. Mooij	113.54603174603203
Maria Viola	143.31904761904764
Robert Franquinet	126.34642857142829
H.T. Damsté	0.0
Hugo Vandeperre	0.0
Caesar Gezelle	137.96904761904742
Herman Giesbers	84.14051226551256
Jan Ploeger	0.0
Bert Decorte	144.1285714285715
D.A.M. Binnendijk	157.94285714285752
Korrie Korevaart	2.0
F.W. Stapel	97.44325396825421
Willem G. Weststeijn	2.0
C.G.L. Apeldoorn	126.34642857142829
Hans Faverey	92.67063492063522
R. Leijs	0.0
Lodewijk Brunt	88.41154401154444
G.A. Brands	126.34642857142829
Rob Wolfs	67.16428571428585
Willem Brakman	89.15396825396857
August Hans den Boef	85.47384559884587
Hanna Stouten	2.0
Norbert Morciniec	110.54603174603204
S. Carmiggelt	100.54246031746057
A. Teeuw	114.04920634920637
Geerten Gossaert	142.1952380952381
Chris van der Weye	0.0
Ida Gerhardt	88.62702020202042
Joos Florquin	108.84523809523827
C.A. Zaalberg	153.1964285714289
Frans Mijnssen	130.35357142857112
David Rokeah	108.59682539682578
J.W. Muller	136.52976190476178
J.C. Breen	1.0
Raymond Brulez	153.10238095238128
Gerard Brom	166.8261904761911
Robert Fruin	117.21071428571439
D.Th. Enklaar	0.0
Paul Vlemminx	111.9063492063494
Roger Pieters	87.15396825396859
Eugenius Druwé	123.58095238095251
Harry van der Hulst	2.5
Gerard Reve	91.32063492063524
Leo Picard	126.34642857142829
S.C. Dik	2.0
Sigrid Undset	125.48095238095237
Marc Van Vaeck	0.0
Drs. P	130.2158730158729
Dirk Coigneau	112.2126984126987
Ward Ruyslinck	111.64761904761917
A.G.H. Bachrach	129.63253968253957
Hilarion Thans	151.80476190476176
F.G.A. Stemvers	126.34642857142829
F. De Raedemaeker	160.16309523809522
Israël Querido	126.34642857142829
Anton Van de Velde	109.93690476190483
van der Veur	2.0
L. Vander Kerken	153.04642857142858
R.L.K. Fokkema	113.87936507936539
Ernest Michel	135.2369047619045
Lucienne Stassaert	87.15396825396859
F.A. Stoett	133.19642857142833
G. van Eemeren	1.0
A.A. Prins	0.0
S.J. Fockema Andreae	123.6801587301588
J.P. van Praag	126.34642857142829
Jacqueline Bel	84.14051226551256
Jozef Israëls	108.63373015873039
Annie van den Oever	84.14051226551256
A.J. de Jong	126.34642857142829
Marie Schmitz	132.2785714285711
J. Prins	132.31190476190443
Johannes Lindeboom	0.0
Fons van Buuren	112.21269841269871
H. van Cappelle jr.	0.0
C.M. van den Heever	129.94642857142827
A.M. Hagen	100.54246031746057
Constance Teichmann	100.90595238095261
Hugo Claus	178.40952380952416
Guy Kilian	0.0
Cornelis Rijnsdorp	89.03888888888936
J.A. vor der Hake	126.34642857142829
J. De Fraine	0.0
Herman de Coninck	91.32063492063524
J.J. Oversteegen	115.89603174603204
E.C. Pienaar	126.34642857142829
J. Slauerhoff	148.73452380952395
G.A. Nauta	126.34642857142829
Hugo Walschap	135.92976190476168
J. Smets	0.0
Bernard Shaw	145.8928571428572
J.J.L. Duyvendak	121.6801587301588
R.F. Lissens	154.7630952380953
Coert Poort	72.91908369408377
Ton van Haaften	2.0
James Joyce	105.18174603174633
Antoon Derkinderen	0.0
Paul de Keyser	126.34642857142829
J. Kamerbeek jr.	0.0
Huub Beurskens	94.2345238095241
J.A. van Leuvensteijn	104.50912698412725
Albert de Longie	87.15396825396859
Jan Prins	146.5440476190477
G.S. Nienaber	127.34642857142829
Georges Wildemeersch	88.65396825396857
Eric Hoekstra	84.14051226551256
L. de Smet	0.0
Paul Rodenko	140.170238095238
G.J. Boekenoogen	130.89642857142826
C.M. Geerars	136.29920634920614
Floris Prims	131.68809523809486
J.J. Spa	109.61706349206358
J. Petri	126.34642857142829
Lieve Scheer	87.15396825396859
A. Alberts	87.15396825396859
Bernard Verhoeven	144.97738095238094
B.H. Erné	129.61309523809493
B. Faddegon	126.34642857142829
Jan Six	119.25753968253974
Paul Van Keymeulen	135.92976190476168
Jan Stroop	102.70912698412724
Jan Spierdijk	126.34642857142829
Jef Suys	119.44404761904761
D.P. Blok	130.9658730158729
Rob Schouten	88.15396825396859
Jozef Andriessen	107.07023809523812
Blas de Otero	101.38968253968284
Jaap Goedegebuure	108.28650793650823
Boudewijn Büch	88.15396825396859
Bart Vervaeck	0.0
R.A. Kollewijn	128.7630952380949
F.K.H. Kossmann	140.17976190476185
Willem de Mérode	144.23690476190478
Augusta de Wit	131.57023809523778
C. van de Ketterij	118.68373015873024
Franz de Backer	126.34642857142829
J.N. van Hall	147.70238095238116
Fernand Auwera	87.95396825396858
L. Scharpé	126.84642857142829
Elma van Haren	77.84567099567084
G. Jo Steenbergen	126.34642857142829
Gaston Van Bulck	0.0
Barend de Goede	126.34642857142829
Luc Lutz	107.40753968253995
Eva Gerlach	88.15396825396859
Wilma	132.013095238095
Marinel Gerritsen	103.84246031746058
J.F. Vanderheyden	126.34642857142829
Johan Hermann Christian Heyse	3.0
R.P.J. Tutein Nolthenius	112.18809523809546
René Verbeeck	101.14087301587323
T.J. Haarhoff	126.34642857142829
Joost Zwagerman	84.14051226551256
H.W. van Tricht	145.92976190476216
Novalis	160.1500000000004
J.W.F. Werumeus Buning	141.18690476190469
Jaap Meijer	0.0
Willem Pijper	125.37738095238095
W.L. Brugsma	117.24920634920643
Juan Carlos Onetti	1.0
Miguel de Unamuno	109.2019841269845
J.H. Abendanon	1.0
A.N. Paasman	97.14761904761932
C. Kruyskamp	149.19642857142895
L.G. Polspoel	113.20357142857154
Alb. Block	107.57023809523812
M. Schönfeld	139.67976190476185
J. de Jong	135.4464285714285
S.R. de Groot	95.30317460317505
Willem Bilderdijk	148.87023809523836
Thomas Mann	168.4761904761908
Karel van den Oever	149.15952380952402
Peter Verhelst	77.84567099567084
H. Peeters	0.0
Arnold Sauwen	126.34642857142829
Jan Kuijper	88.15396825396859
J.D.P. Warners	129.13253968253957
J.A. Alberdingk Thijm	139.91904761904752
H. Kern	139.85357142857137
Maarten 't Hart	108.71984126984157
Octavio Paz	1.0
A.P. Grové	127.34642857142829
Marcellus Emants	145.8190476190478
Sándor Weöres	1.5
B.P.M. Dongelmans	102.84246031746058
Jaap Romijn	121.1801587301588
Rob Delvigne	88.15396825396859
Maarten van Buuren	2.0
Herman van den Bergh	131.77023809523783
Gabriela Mistral	111.93095238095249
J. Donceel	111.3702380952382
L.H. Wiener	87.15396825396859
H.H.J. de Leeuwe	130.2992063492062
Clara Eggink	126.34642857142829
Frans van Dooren	87.15396825396859
Luisa Treves	107.40753968253995
Jan C. de Vos	109.03095238095263
Bernard Kemp	87.15396825396859
H.J. Pos	141.66071428571414
J.D. Meerwaldt	139.12738095238072
S. Bonn	130.39523809523777
J.F.M. Sterck	140.6869047619047
Leo Simons	0.0
Aart Romijn	1.0
Rudi Fuchs	121.96587301587323
Leo Simoens	112.70357142857154
C. Ouboter	89.8722222222227
I.K. Illakowicz	108.65595238095247
Prosper van Langendonck	147.4023809523811
H.T. Colenbrander	163.9761904761909
Leopold Flam	0.0
Jan Veth	146.07738095238102
Jacob van Lennep	162.63333333333378
Johan van Hulzen	74.33575036075047
Firmin van Hecke	126.34642857142829
Henri Ernest Moltzer	0.0
K. Fokkema	154.12738095238115
Jozef van Mierlo	0.0
L. Mosheuvel	110.7126984126987
W. Bronzwaer	2.0
Thomas Vaessens	2.0
Ivo Michiels	136.35952380952352
W. Banning	121.6801587301588
L. van den Ham	149.177380952381
Marcel Coole	148.32857142857168
A. van Elslander	150.77976190476232
Jef Last	142.16785714285706
Ludo Simons	96.64761904761932
F. Ketner	0.0
Taco H. de Beer	130.35357142857112
Rien T. Segers	2.0
Willem van der Vlugt	0.0
Johan Hendrik Gallée	0.0
H.T.J. Miedema	138.71587301587286
C.W. de Vries	98.80555555555611
Herman de Lange	1.0
Is.P. de Vooys	0.0
Wim Vesseur	107.40753968253995
H.P.G. Quack	121.46071428571436
Marko Fondse	87.15396825396859
H.W.E. Moller	139.18690476190466
Julia Tulkens	87.15396825396859
Jan te Winkel	138.6285714285713
Toon Tellegen	2.0
L.P.H. Eykman	126.34642857142829
Gerard Wijdeveld	140.870238095238
G.E. Mulder	0.0
Jan Wolkers	88.15396825396857
J.B. Poukens	107.07023809523812
Pol Hoste	87.95396825396857
Albe	406.65000000000003
Willem Wilmink	88.15396825396859
H. Draye	140.84642857142853
Jan Schepens	140.6047619047618
Adriaan van Oordt	130.39523809523777
H.W.J. Kroes	126.34642857142829
G. van der Leeuw	121.6801587301588
Frans W. Saris	0.0
Henri A. Ett	126.34642857142829
W.A.P. Smit	189.1011904761909
R.J. Forbes	122.1801587301588
Nico Wilterdink	1.0
F.A. Snellaert	121.85039682539688
Willy Lauwens	87.15396825396859
Pol de Mont	152.4595238095241
R. van Ooteghem	132.99880952380954
H. Bruders	111.3702380952382
Max Dendermonde	126.34642857142829
Max Kijzer	126.34642857142829
Hans Heestermans	1.0
Bram van der Lek	113.20198412698447
Jan Greshoff	168.4261904761909
Julien Jozef Kuypers	138.7630952380951
H. Oort	1.0
Marcel Lobet	100.37936507936546
Tanja Janssen	1.0
Alstein	132.37261904761874
Jean Brüll	2.0
Harry Scholten	88.15396825396859
J.E. Heeres	2.0
Theo Meder	84.14051226551256
Annelies van Gijsen	84.14051226551256
Ad Zuiderent	107.91984126984157
Jeanne van Schaik-Willing	126.34642857142829
J. Wille	129.94642857142827
Martinus Nijhoff	211.88333333333398
Frans Verschoren	126.34642857142829
D.H. Lammers	2.0
Frank Berndsen	2.0
J.C. Kamerbeek	1.0
Dirk Christiaens	87.15396825396859
Alfons de Cock	126.34642857142829
C.R. de Klerk	142.05357142857136
Cyriel Buysse	150.05238095238127
Atte Jongstra	77.84567099567084
F.C. Dominicus	126.34642857142829
Ludo Abicht	87.15396825396859
A.J. Hanou	109.99603174603205
Wim Zaal	87.15396825396859
Edmond van Offel	127.59642857142829
Marcel Matthijs	107.07023809523812
Hubert J. Michaël	0.0
P.F. Schmitz	79.45321067821095
Lien Heyting	88.16154401154445
J. De Jaegher	0.0
G. Révész	121.6801587301588
Gerard van Eckeren	139.7940476190474
H.J.J.M. van der Merwe	1.0
Alice Nahon	126.34642857142829
Willem Pée	147.2630952380955
Yves T'Sjoen	84.14051226551256
Gabriël Smit	140.0440476190474
R.W.W.M. van der Drift	0.0
C.W. van de Watering	111.7126984126987
J.G. Bomhoff	129.63253968253957
Ellen Russe	0.0
Ton Lutz	107.40753968253995
Jan van Beers	126.34642857142829
Willem van Eeghem	126.34642857142829
Pierre Kemp	143.6702380952381
S.P.E. Boshoff	127.34642857142829
B.C. Damsteegt	119.93373015873023
Bert van Selm	100.54246031746057
Jozef Deleu	87.15396825396859
Rudolf Geel	121.28531746031767
M.J. Langeveld	139.12738095238072
Hendrik de Vries	160.0273809523812
L.J.M. Feber	126.34642857142829
J.L. Heldring	112.34246031746062
Paul Claudel	131.48928571428542
Willem Jan Knoop	0.0
F.B. Hotz	87.15396825396859
Wouter Lutkie	135.2369047619045
Hugo Verriest	154.3119047619047
Mark Baeyens	1.0
A.C. de Jong	126.34642857142829
J. van Loenen Martinet	2.5
Bastiaan Willink	112.00198412698447
W.S. Huberts	2.0
H. Duits	102.84246031746058
Lodewijk van Deyssel	168.97619047619094
J.J. Mak	151.446428571429
G.F.H. Raat	85.47384559884587
J.H. Leopold	150.6702380952384
Mark Insingel	88.15396825396859
G.R.W. Dibbets	113.87936507936539
K.H. Heeroma	0.0
Jean Cocteau	128.98928571428536
Gilbert Degroote	143.84642857142867
A.L.G. Bosboom-Toussaint	126.34642857142829
Michiel Dierickx	145.04642857142855
Aster Berkhof	2.0
A.M. de Jong	155.67619047619078
Martien J.G. de Jong	136.34920634920616
Johan Goudsblom	0.0
Dick Elffers	86.5448773448778
G.J. Nieuwenhuis	126.34642857142829
Anton Haakman	87.15396825396859
R. Feith	1.0
W.M.H. Hummelen	120.6003968253969
Theo Hermans	84.14051226551256
Albert Besnard	126.34642857142829
N. van Wijk	131.5297619047616
G.S. Overdiep	145.22738095238094
Jan Heemskerk Bzn.	0.0
Victor Varangot	126.34642857142829
Leopold	288.2333333333334
Bertus Aafjes	139.07976190476174
Marijke Meijer Drees	123.70992063492075
Herman de Man	154.59523809523805
W.A.M. de Moor	0.0
Pieter Nicolaas Muller	2.0
Jan Noordegraaf	103.50912698412725
F. Jansonius	130.94642857142827
A.A. Verdenius	126.34642857142829
A.A.W. Hubrecht	0.0
Menno ter Braak	187.5928571428579
Eddy van Vliet	88.15396825396859
H.L. Drucker	1.0
Anne Marie Musschoot	103.20912698412724
Lodewijk Dosfel	0.0
P. Goedertier	0.0
Koen Peeters	78.84567099567083
Felix Rutten	130.81190476190443
Marcel van Caster	0.0
L. Grootaers	140.17976190476185
G.J.W. Koolemans Beijnen	2.0
Gerrit Krol	90.15396825396856
W.F. Jonckheere	0.0
G. van Benthem van den Bergh	94.2531746031751
Lia van Gemert	105.17579365079392
R.F. Beerling	1.0
G.W. Huygens	126.34642857142829
J.G. Kooij	119.93373015873023
Wouter Kotte	87.15396825396859
M.A. Perk	1.0
Wim Meewis	87.15396825396859
Jérome Alexandre Sillem	0.0
Henri van Booven	126.34642857142829
C.A. Verrijn Stuart	111.19404761904796
Simon Gorter	126.34642857142829
David Jacob van Lennep	118.54404761904773
Hubert Lampo	152.83571428571466
Noam Chomsky	110.20198412698448
Sigmund Freud	109.2019841269845
Annie Salomons	130.81190476190443
J. van Marle	2.0
Elisabeth Zernike	128.47142857142822
H.H. Grünhagen	0.0
J.H. Groenewegen	1.0
Taco Roorda	127.34642857142829
Nine van der Schaaf	126.34642857142829
W. van den Ent	138.09642857142845
Louis Andriessen	114.64246031746062
J.H. Brouwer	141.51309523809525
Huib Luns	120.84404761904767
Roland Jooris	87.15396825396859
D. Loenen	121.6801587301588
Raymond Herreman	149.5357142857146
W.L.M.E. van Leeuwen	126.34642857142829
J. Reynaert	114.37936507936539
Yge Foppema	121.6801587301588
Henk Romijn Meijer	87.15396825396859
H.A. Mulder	126.34642857142829
Marcel van Maele	87.15396825396859
Enno Endt	105.78650793650823
P.H. Schrijvers	2.0
P. Geyl	152.71904761904779
Karel Jonckheere	155.56904761904784
Willy Vandeweghe	2.0
Ruth Schaumann	109.51428571428578
Koos Schuur	135.2773809523807
Frans Drijvers	71.368253968254
Herman Poort	130.39523809523777
Pieter Valkhoff	0.0
Eldert Willems	1.0
Dirk Kroon	88.15396825396859
A. Middeldorp	84.14051226551256
Hubert van Herreweghen	86.95396825396858
